,id,StartDate,EndDate,Duration__in_seconds_,infoconsent,sex,age,district,education,education_other,conlib,religion,marital_status,household,BFI_extra,BFI_agree,BFI_consc,BFI_negem,BFI_open,HVIC_HC_avg,HVIC_VC_avg,HVIC_VI_avg,HVIC_HI_avg,prosoc_ALL_avg,CFC_F_avg,CFC_I_avg,helpless_CLIM_avg,helpless_COV_avg,helpless_VAC_avg,threat_COV_avg,threat_VAC_avg,threat_CLIM_avg,procovid_avg,proenviro_avg,provacc_avg,antivacc_avg,bfi1,bfi2,bfi3,bfi4,bfi5,bfi6,bfi7,bfi8,bfi9,bfi10,bfi11,bfi12,bfi13,bfi14,bfi15,bfi16,bfi17,bfi18,bfi19,bfi20,bfi21,bfi22,bfi23,bfi24,bfi25,bfi26,bfi27,bfi28,bfi29,bfi30,HVIC_1,HVIC_2,HVIC_3,HVIC_4,HVIC_5,HVIC_6,HVIC_7,HVIC_8,HVIC_9,HVIC_10,HVIC_11,HVIC_12,HVIC_13,HVIC_14,HVIC_15,HVIC_16,HVIC_17,HVIC_18,HVIC_19,HVIC_20,prosoc_mot_1,prosoc_mot_2,prosoc_mot_3,prosoc_mot_4,prosoc_mot_5,prosoc_mot_6,prosoc_mot_7,prosoc_mot_8,prosoc_mot_9,prosoc_mot_10,prosoc_mot_11,prosoc_mot_12,prosoc_mot_13,prosoc_mot_14,prosoc_mot_15,prosoc_mot_16,prosoc_mot_17,prosoc_mot_18,prosoc_mot_19,prosoc_mot_20,prosoc_mot_21,prosoc_mot_22,prosoc_mot_23,futorient_1,futorient_2,futorient_3,futorient_4,futorient_5,futorient_6,futorient_7,futorient_8,futorient_9,futorient_10,futorient_11,futorient_12,futorient_13,futorient_14,Bclima_1,Bclima_2,Bclima_3,Bclima_4,Bcovid_1,Bcovid_2,Bcovid_3,Bcovid_4,Bvac_1,Bvac_2,Bvac_3,Bvac_4,Ocovid_1,Ocovid_2,Ocovid_3,Ovac_1,Ovac_2,Ovac_3,Oclima_1,Oclima_2,Oclima_3,helpbeh,emosup,supp,soclif,compl,wassep,waspro,plabag,singleplas,throwfood,buycloth,origcloth,food,electro,energy,heat,vacflu,vaccovid,vaccovidX,educ,genvacc,attvacc_1,attvacc_2,attvacc_3,attvacc_4,attvacc_5,attvacc_6,attvacc_7,attvacc_8,attvacc_9,attvacc_10,redirect,finished,alt4_R,alt10_R,alt16_R,alt20_R,alt23_R,prosoc_ALT_avg,prosoc_PUB_avg,prosoc_EMO_avg,prosoc_DIR_avg,prosoc_COM_avg,prosoc_ANO_avg,antivacc1_R,antivacc7_R,antivacc9_R,antivacc10_R,status_R,vacc_emo_avg
79,12e1f200-bde3-11eb-baa1-d71fb5825e4f,2021-05-26 09:06:09,2021-05-26 09:34:19,1690.0,"I have read the above, I agree and I am interested in participating in the research.",woman,65.0,Prešov,high school without graduation,,4,4,married,2.0,3.3333333333333335,3.3333333333333335,4.166666666666667,3.1666666666666665,3.5,4.0,3.5,3.0,3.3333333333333335,3.2138888888888886,4.142857142857143,4.285714285714286,5.25,5.5,5.25,5.333333333333333,6.0,5.333333333333333,2.0,2.272727272727273,2.25,3.6,2,4,4,4,4,neutral,4,4,4,neutral,4,2,totally agree,2,4,neutral,neutral,4,2,neutral,4,4,totally agree,neutral,4,4,neutral,neutral,4,neutral,4,4,3,3,4,3,4,4,3,4,3,3,3,4,4,3,3,4,3,4,4,4,3,2,2,3,4,2,3,3,3,3,1 - not at all,4,3,2,3,4,4,3,3,3,4,5 - completely,4,5 - completely,4,4,2,5 - completely,4,4,4,4,5 - completely,4,5 - completely,5,5,6,5,6,5,6,5,6,5,4,6,6,5,5,6,6,6,5,5,6,a,c,a,c,b,b,c,b,b,b,b,b,b,c,c,b,b,c,a,b,b,3,5,4,3,4,3,3,3,2,2,"Yes, I want to continue.",50.0,4.0,3.0,4.0,3.0,2.0,3.2,2.5,3.25,3.3333333333333335,4.0,3.0,3.0,3.0,4.0,4.0,1.0,5.625
80,12fa5e40-bde3-11eb-b21d-ed507067d8a5,2021-05-26 09:40:44,2021-05-26 10:02:44,1320.0,"I have read the above, I agree and I am interested in participating in the research.",woman,29.0,Dolný Kubín,high school,,4,5,single,3.0,3.0,2.5,3.6666666666666665,2.8333333333333335,3.8333333333333335,4.25,3.25,3.3333333333333335,3.6666666666666665,3.1444444444444444,3.857142857142857,4.142857142857143,3.5,4.0,2.5,5.0,5.666666666666667,5.0,2.8,2.090909090909091,2.25,2.1,2,4,neutral,4,4,neutral,I don't agree at all,2,2,neutral,4,2,totally agree,4,neutral,totally agree,I don't agree at all,4,2,4,neutral,4,totally agree,I don't agree at all,totally agree,I don't agree at all,neutral,neutral,4,4,4,3,3,3,5 - completely,4,4,4,4,4,3,3,3,4,5 - completely,3,2,4,3,4,1 - not at all,4,4,4,1 - not at all,4,4,4,3,3,2,3,1 - not at all,4,3,3,3,4,4,2,3,3,3,3,4,3,4,4,4,5 - completely,2,4,4,5 - completely,5 - completely,4,5 - completely,4,3,3,4,5,4,4,3,3,4,1 - totally disagree,2,5,5,5,6,6,5,5,5,5,c,c,b,c,c,c,b,c,b,c,a,a,a,c,c,a,c,b,,a,c,4,2,1 - totally disagree,4,4,1 - totally disagree,4,1 - totally disagree,4,4,"Yes, I want to continue.",50.0,2.0,3.0,3.0,4.0,3.0,3.0,1.75,3.25,3.6666666666666665,4.0,3.2,2.0,2.0,2.0,2.0,2.0,4.083333333333334
81,13214b90-bde3-11eb-a92f-dd601dedf392,2021-05-27 17:02:03,2021-05-27 17:21:45,1181.0,"I have read the above, I agree and I am interested in participating in the research.",woman,49.0,Snina,high school,,3,5,married,4.0,4.0,3.3333333333333335,3.0,2.3333333333333335,4.0,4.0,3.0,2.6666666666666665,2.6666666666666665,4.013888888888888,5.857142857142857,6.0,4.0,4.5,2.5,4.666666666666667,6.666666666666667,5.0,1.6,2.3636363636363638,1.0,4.7,totally agree,4,2,neutral,totally agree,4,2,2,neutral,4,4,neutral,4,2,neutral,totally agree,4,4,2,4,2,4,4,2,4,4,neutral,2,2,4,4,3,4,3,4,2,3,4,3,4,2,2,2,4,4,4,4,4,3,3,4,5 - completely,5 - completely,4,4,4,5 - completely,3,4,3,5 - completely,4,3,5 - completely,4,3,4,4,4,4,4,5 - completely,2,6.0,4,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1 - totally disagree,7 - totally agree,2,6,2,6,5,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,7 - totally agree,2,6,6,7 - I feel very threatened,7 - I feel very threatened,6,5,4,6,b,c,a,a,a,c,c,c,c,c,a,a,a,c,c,b,a,a,,a,a,1 - totally disagree,5,5,5,5,4,3,5,1 - totally disagree,1 - totally disagree,"No, I wish to end my participation.",0.0,2.0,3.0,3.0,2.0,4.0,2.8,4.0,4.25,4.333333333333333,4.5,4.2,5.0,3.0,5.0,5.0,1.0,4.583333333333334
82,13569280-bde3-11eb-9ebe-7d65f2f2ea2a,2021-05-26 19:56:17,2021-05-26 20:11:58,941.0,"I have read the above, I agree and I am interested in participating in the research.",woman,48.0,Brezno,high school,,4,1 - religion is not important to me at all,married,2.0,2.8333333333333335,3.8333333333333335,3.8333333333333335,2.8333333333333335,3.1666666666666665,2.75,3.5,3.0,4.0,3.0666666666666664,4.0,4.428571428571429,3.5,3.25,5.0,4.333333333333333,4.0,4.0,1.8,2.0,1.5,2.6,2,4,2,4,4,2,4,4,2,2,4,4,4,4,neutral,2,4,4,2,2,neutral,4,totally agree,2,4,4,neutral,4,neutral,4,4,3,4,3,2,4,4,4,3,3,4,3,3,2,4,4,3,3,4,4,3,4,2,3,1 - not at all,3,4,3,3,4,3,3,1 - not at all,3,3,2,3,4,3,1 - not at all,3,3,3,4,4,5 - completely,4,5 - completely,4,4,4,3,4,5 - completely,5 - completely,4,4,4,3,4,3,4,4,4,1 - totally disagree,4,7 - totally agree,2,7 - totally agree,5,4,4,4,4,4,4,4,4,a,c,a,b,b,c,b,b,b,c,b,a,a,a,c,b,b,a,,a,b,3,1 - totally disagree,3,3,3,3,3,3,3,5,"Yes, I want to continue.",1.0,3.0,2.0,4.0,5.0,3.0,3.4,1.75,3.25,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,4.5
83,1381efb0-bde3-11eb-83f7-c1eca2e57c33,2021-05-26 09:52:59,2021-05-26 10:15:56,1377.0,"I have read the above, I agree and I am interested in participating in the research.",woman,21.0,Prievidza,high school,,4,3,single,6.0,2.5,2.6666666666666665,3.0,4.0,2.3333333333333335,2.75,2.0,2.6666666666666665,2.3333333333333335,2.2666666666666666,3.4285714285714284,3.7142857142857144,2.5,2.5,2.5,4.333333333333333,2.0,3.3333333333333335,2.2,1.7272727272727273,1.5,2.2,neutral,2,neutral,totally agree,2,4,neutral,4,neutral,4,I don't agree at all,2,4,4,I don't agree at all,2,neutral,2,totally agree,2,neutral,neutral,2,neutral,neutral,2,neutral,neutral,4,2,4,1 - not at all,3,2,3,2,3,2,3,2,3,1 - not at all,3,2,3,3,3,3,2,3,4,2,2,3,4,2,2,2,2,3,1 - not at all,2,3,2,1 - not at all,1 - not at all,1 - not at all,2,1 - not at all,2,2,1 - not at all,4,3,2,4,4,5 - completely,3,5 - completely,5 - completely,3,4,3,3,3,3,2,2,2,4,3,3,2,2,2,2,2,4,4,4,5,2,2,2,3,3,4,b,b,a,c,c,c,a,b,c,a,b,a,a,a,c,a,a,b,,a,b,4,2,3,2,2,2,3,2,4,4,"Yes, I want to continue.",50.0,3.0,3.0,5.0,4.0,2.0,3.4,3.25,1.75,2.0,2.0,1.2,2.0,3.0,2.0,2.0,2.0,2.25
84,1382d2d0-bde3-11eb-9e36-e1a00bc28437,2021-05-26 08:02:15,2021-05-26 08:15:58,822.0,"I have read the above, I agree and I am interested in participating in the research.",woman,35.0,Revúca,"university (Mgr., Ing.)",,3,6,single,3.0,3.0,3.0,2.6666666666666665,3.5,3.6666666666666665,2.5,2.75,2.0,3.0,2.6472222222222226,3.857142857142857,4.285714285714286,3.5,3.5,4.0,3.6666666666666665,3.0,4.0,2.2,1.9090909090909092,1.75,2.3,2,4,neutral,4,4,neutral,neutral,2,neutral,4,4,neutral,neutral,neutral,4,neutral,neutral,2,4,4,2,neutral,neutral,neutral,2,4,2,neutral,4,4,2,3,2,2,2,3,4,3,2,4,3,2,2,2,2,2,2,2,3,4,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,4,4,5 - completely,6.0,4,4,4,3,3,4,5 - completely,5 - completely,3,3,4,4,3,4,3,4,3,4,5,4,3,3,4,4,3,3,3,4,4,4,b,b,b,c,b,b,a,c,c,b,b,a,a,b,b,b,a,b,,b,b,4,2,2,3,2,2,3,2,4,3,"Yes, I want to continue.",13.0,4.0,4.0,4.0,4.0,3.0,3.8,2.5,2.25,2.3333333333333335,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.5
85,13a216b0-bde3-11eb-a1dc-1396eed0d9bc,2021-05-27 15:14:11,2021-05-27 15:30:36,985.0,"I have read the above, I agree and I am interested in participating in the research.",woman,30.0,Brezno,university (Bc.),,4,1 - religion is not important to me at all,married,5.0,3.1666666666666665,4.333333333333333,2.8333333333333335,3.5,3.8333333333333335,4.0,3.75,1.3333333333333333,3.6666666666666665,3.7305555555555556,6.714285714285714,3.0,5.0,6.0,3.0,6.0,1.6666666666666667,5.333333333333333,2.6,1.7272727272727273,2.0,2.3,4,totally agree,2,4,4,2,totally agree,neutral,4,2,2,4,2,2,4,4,4,2,4,neutral,4,totally agree,4,totally agree,totally agree,neutral,neutral,4,2,totally agree,4,5 - completely,3,1 - not at all,4,2,3,4,1 - not at all,4,5 - completely,4,2,4,5 - completely,5 - completely,5 - completely,4,1 - not at all,2,4,4,3,2,2,4,5 - completely,3,4,3,3,4,1 - not at all,5 - completely,4,4,4,5 - completely,3,1 - not at all,3,4,3,7.0,6.0,4,2,4,6.0,7.0,7.0,2,3,3,3,7.0,7.0,5,5,5,5,6,6,6,6,3,4,3,2,6,6,6,2,2,1 - I don’t feel any threat at all,5,5,6,c,b,b,c,c,c,b,b,b,a,a,b,a,b,b,a,a,b,,b,c,4,4,2,2,4,2,3,1 - totally disagree,4,5,"No, I wish to end my participation.",0.0,4.0,3.0,2.0,5.0,3.0,3.4,2.5,3.75,4.333333333333333,5.0,3.4,2.0,3.0,2.0,1.0,1.0,2.3333333333333335
86,140b9700-bde3-11eb-8912-d73efdd560a5,2021-05-26 11:33:52,2021-05-26 11:50:29,997.0,"I have read the above, I agree and I am interested in participating in the research.",woman,19.0,Zvolen,primary school,,6,1 - religion is not important to me at all,single,3.0,2.6666666666666665,4.333333333333333,4.5,3.6666666666666665,3.6666666666666665,2.75,1.75,2.0,4.333333333333333,3.441666666666667,5.857142857142857,2.7142857142857144,6.25,2.5,1.0,5.666666666666667,1.0,5.666666666666667,2.0,2.272727272727273,1.75,1.4,I don't agree at all,totally agree,4,4,4,2,totally agree,totally agree,4,4,4,2,4,4,4,I don't agree at all,totally agree,totally agree,4,2,totally agree,4,totally agree,4,4,neutral,totally agree,4,2,4,3,1 - not at all,4,1 - not at all,4,4,1 - not at all,5 - completely,4,2,4,1 - not at all,1 - not at all,2,2,1 - not at all,4,4,5 - completely,1 - not at all,2,5 - completely,2,1 - not at all,1 - not at all,2,5 - completely,5 - completely,2,4,5 - completely,2,1 - not at all,5 - completely,3,1 - not at all,4,5 - completely,3,1 - not at all,4,2,4,6.0,5 - completely,2,2,5 - completely,6.0,6.0,7.0,2,2,3,3,6.0,5 - completely,6,7 - totally agree,6,6,5,1 - totally disagree,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,6,6,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,6,6,5,b,b,a,c,b,b,b,c,b,b,b,a,c,c,c,b,a,b,,a,c,5,1 - totally disagree,1 - totally disagree,2,2,1 - totally disagree,4,1 - totally disagree,5,4,"Yes, I want to continue.",50.0,5.0,2.0,5.0,5.0,2.0,3.8,1.5,3.75,3.0,5.0,3.6,1.0,2.0,1.0,2.0,2.0,1.0
87,14461530-bde3-11eb-bcbe-d70743405006,2021-05-27 20:02:24,2021-05-27 20:15:58,814.0,"I have read the above, I agree and I am interested in participating in the research.",woman,33.0,Lučenec,high school,,3,5,single,3.0,2.6666666666666665,2.8333333333333335,3.6666666666666665,3.8333333333333335,2.1666666666666665,3.5,3.0,2.6666666666666665,4.0,3.6444444444444444,4.142857142857143,5.857142857142857,3.75,2.5,5.5,4.333333333333333,7.0,4.0,1.8,2.0,1.0,4.6,I don't agree at all,4,4,neutral,I don't agree at all,I don't agree at all,I don't agree at all,2,4,neutral,totally agree,2,4,neutral,2,I don't agree at all,neutral,4,totally agree,I don't agree at all,neutral,totally agree,totally agree,neutral,neutral,totally agree,2,neutral,totally agree,neutral,3,3,3,2,4,4,3,4,3,4,4,3,3,3,5 - completely,3,2,5 - completely,4,4,2,5 - completely,2,2,2,5 - completely,5 - completely,1 - not at all,5 - completely,2,3,3,1 - not at all,4,4,1 - not at all,2,5 - completely,5 - completely,1 - not at all,3,2,3,5 - completely,4,6.0,6.0,6.0,5 - completely,5 - completely,3,4,5 - completely,7.0,7.0,3,4,3,2,5,5,1 - totally disagree,1 - totally disagree,4,4,7 - totally agree,7 - totally agree,1 - totally disagree,7 - totally agree,3,4,6,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,4,4,4,b,c,a,b,a,b,a,c,b,c,b,a,a,a,c,c,a,a,,a,a,5,5,5,5,5,5,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,"Yes, I want to continue.",33.0,4.0,4.0,5.0,5.0,3.0,4.2,1.75,3.25,4.666666666666667,5.0,3.0,1.0,5.0,5.0,5.0,2.0,6.25
88,14b03380-bde3-11eb-9161-15a62b2cad20,2021-05-26 07:36:28,2021-05-26 07:54:20,1071.0,"I have read the above, I agree and I am interested in participating in the research.",woman,51.0,Bratislava V,"university (Mgr., Ing.)",,7 - very liberal,2,married,3.0,3.8333333333333335,4.833333333333333,4.666666666666667,2.6666666666666665,3.0,2.5,2.5,3.0,4.666666666666667,3.1388888888888893,5.428571428571429,3.5714285714285716,3.0,4.5,1.0,4.666666666666667,1.0,3.3333333333333335,2.0,1.2727272727272727,1.75,1.1,4,totally agree,4,4,2,4,totally agree,4,4,4,neutral,4,totally agree,2,2,totally agree,totally agree,totally agree,2,2,4,totally agree,totally agree,2,totally agree,neutral,totally agree,totally agree,2,neutral,3,2,3,4,3,5 - completely,4,5 - completely,3,1 - not at all,4,1 - not at all,2,3,5 - completely,2,3,3,5 - completely,4,4,4,5 - completely,4,1 - not at all,3,4,5 - completely,3,4,3,1 - not at all,1 - not at all,4,2,1 - not at all,2,5 - completely,2,1 - not at all,2,1 - not at all,3,6.0,5 - completely,1 - not at all,2,7.0,5 - completely,6.0,4,3,5 - completely,2,5 - completely,6.0,6.0,3,2,4,3,5,4,5,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,3,5,6,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,3,3,4,b,b,a,b,c,b,a,b,a,a,a,a,a,a,b,a,a,c,a,a,b,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,1 - totally disagree,5,5,"Yes, I want to continue.",50.0,2.0,2.0,5.0,5.0,3.0,3.4,2.75,2.25,3.3333333333333335,4.5,2.6,2.0,1.0,1.0,1.0,1.0,1.0
89,14ef1d80-bde3-11eb-a936-c31b0f003644,2021-05-26 10:02:22,2021-05-26 10:52:48,3025.0,"I have read the above, I agree and I am interested in participating in the research.",woman,66.0,Martin,high school,,5,1 - religion is not important to me at all,divorced,1.0,2.8333333333333335,2.8333333333333335,3.8333333333333335,2.6666666666666665,3.0,3.75,3.0,3.6666666666666665,4.666666666666667,3.097222222222222,4.428571428571429,3.4285714285714284,3.75,5.25,1.25,4.333333333333333,3.3333333333333335,6.333333333333333,2.6,2.090909090909091,2.25,3.0,4,4,4,2,2,2,2,4,2,totally agree,2,4,4,2,neutral,2,neutral,4,4,2,totally agree,2,4,2,4,2,2,neutral,4,2,4,4,3,2,4,4,3,5 - completely,5 - completely,4,5 - completely,2,4,3,4,4,3,4,3,3,2,3,3,2,1 - not at all,3,5 - completely,1 - not at all,4,2,4,2,1 - not at all,3,2,1 - not at all,2,5 - completely,3,4,3,2,3,4,6.0,2,2,6.0,3,5 - completely,4,2,4,5 - completely,3,5 - completely,4,7 - totally agree,2,4,2,6,7 - totally agree,6,2,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,4,4,5,4,4,2,6,6,7 - I feel very threatened,b,c,b,c,c,b,c,b,b,b,b,b,a,b,c,b,b,c,a,a,c,3,3,3,2,5,2,3,3,3,3,"Yes, I want to continue.",50.0,4.0,4.0,5.0,2.0,3.0,3.6,1.75,2.5,3.3333333333333335,5.0,2.4,3.0,3.0,3.0,3.0,2.0,2.291666666666667
90,14fa5ec0-bde3-11eb-a4cf-535bb0f00ccc,2021-05-27 23:31:35,2021-05-27 23:59:37,1682.0,"I have read the above, I agree and I am interested in participating in the research.",woman,25.0,Žilina,"university (Mgr., Ing.)",,6,2,single,2.0,3.1666666666666665,4.333333333333333,3.6666666666666665,1.6666666666666667,3.0,3.25,2.5,2.0,4.0,2.922222222222222,4.428571428571429,2.2857142857142856,4.75,1.0,1.0,5.666666666666667,1.3333333333333333,5.666666666666667,1.6,2.4545454545454546,2.5,1.8,2,totally agree,totally agree,I don't agree at all,neutral,2,totally agree,4,2,neutral,4,4,4,2,neutral,4,2,4,2,I don't agree at all,neutral,totally agree,2,2,totally agree,4,totally agree,neutral,I don't agree at all,neutral,2,4,2,1 - not at all,4,3,3,4,3,3,5 - completely,1 - not at all,2,4,2,1 - not at all,2,4,5 - completely,4,1 - not at all,5 - completely,1 - not at all,1 - not at all,1 - not at all,3,4,3,2,1 - not at all,3,1 - not at all,1 - not at all,5 - completely,3,1 - not at all,1 - not at all,4,2,1 - not at all,1 - not at all,1 - not at all,2,4,2,1 - not at all,4,3,5 - completely,7.0,4,1 - not at all,2,3,2,5 - completely,4,6,7 - totally agree,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,5,7 - I feel very threatened,2,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,5,5,7 - I feel very threatened,a,c,a,a,b,c,b,c,c,c,c,a,c,a,c,b,b,c,b,b,c,2,3,1 - totally disagree,1 - totally disagree,3,1 - totally disagree,4,1 - totally disagree,5,5,"Yes, I want to continue.",19.0,5.0,5.0,5.0,5.0,4.0,4.8,1.0,2.0,3.3333333333333335,4.0,2.4,4.0,2.0,1.0,1.0,2.0,1.1666666666666665
91,15464490-bde3-11eb-88b4-47ed222f5bec,2021-05-26 11:34:37,2021-05-26 11:51:32,1014.0,"I have read the above, I agree and I am interested in participating in the research.",woman,26.0,Snina,university (Bc.),,4,4,married,3.0,3.1666666666666665,3.0,3.6666666666666665,2.5,3.5,4.0,3.25,2.0,3.0,2.983333333333333,4.285714285714286,4.142857142857143,4.5,4.0,4.0,5.0,4.0,4.0,2.0,1.7272727272727273,1.75,3.0,2,2,4,2,2,4,2,4,I don't agree at all,totally agree,4,neutral,2,totally agree,4,neutral,4,4,2,2,4,4,4,neutral,4,2,neutral,4,2,4,5 - completely,4,3,2,4,3,3,3,1 - not at all,3,3,3,3,4,3,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,1 - not at all,3,4,3,3,3,3,3,3,3,3,6.0,3,4,3,5 - completely,4,4,3,4,4,4,5 - completely,5 - completely,5 - completely,4,5,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,b,b,a,c,b,b,b,b,b,b,b,a,a,a,b,b,a,b,,a,c,3,3,3,3,3,3,3,3,3,3,"No, I wish to end my participation.",0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0,3.4,3.0,3.0,3.0,3.0,1.0,4.0
92,156462f0-bde3-11eb-96cb-a16ce28e3ab8,2021-05-26 14:30:47,2021-05-26 14:50:21,1174.0,"I have read the above, I agree and I am interested in participating in the research.",woman,36.0,Senica,"university (Mgr., Ing.)",,4,1 - religion is not important to me at all,married,2.0,3.0,3.8333333333333335,3.6666666666666665,3.1666666666666665,2.8333333333333335,4.25,3.5,2.3333333333333335,1.6666666666666667,4.169444444444444,5.714285714285714,5.285714285714286,7.0,7.0,6.25,7.0,7.0,7.0,2.0,2.4545454545454546,1.0,4.8,neutral,4,4,neutral,neutral,I don't agree at all,4,neutral,neutral,neutral,neutral,neutral,4,4,neutral,4,neutral,4,neutral,2,neutral,4,4,neutral,neutral,4,totally agree,neutral,neutral,neutral,5 - completely,4,3,1 - not at all,3,1 - not at all,3,2,3,5 - completely,2,4,3,4,4,4,4,4,2,4,4,4,4,2,3,4,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,6.0,7.0,7.0,5 - completely,7.0,5 - completely,7.0,5 - completely,1 - not at all,5 - completely,6.0,6.0,5 - completely,5 - completely,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,4,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,b,b,b,b,b,c,b,b,b,c,b,b,b,c,c,c,a,a,,a,a,1 - totally disagree,5,3,5,5,5,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,"Yes, I want to continue.",0.0,4.0,1.0,1.0,1.0,1.0,1.6,4.0,4.75,4.666666666666667,5.0,5.0,5.0,5.0,5.0,5.0,1.0,6.625
93,1572b8c0-bde3-11eb-b3cc-ef4984905479,2021-05-26 13:08:17,2021-05-26 13:28:54,1236.0,"I have read the above, I agree and I am interested in participating in the research.",woman,28.0,Senec,high school,,4,5,single,5.0,3.5,3.1666666666666665,4.0,2.3333333333333335,3.5,3.5,2.5,2.6666666666666665,4.333333333333333,2.8611111111111107,5.0,3.2857142857142856,1.0,2.0,3.75,4.333333333333333,4.333333333333333,3.0,2.2,1.6363636363636365,1.0,4.1,2,totally agree,4,2,neutral,neutral,2,4,2,4,4,2,totally agree,2,neutral,4,neutral,neutral,2,neutral,4,4,4,neutral,4,4,neutral,4,neutral,4,3,3,2,3,4,5 - completely,4,5 - completely,4,4,3,1 - not at all,1 - not at all,3,2,3,2,4,4,5 - completely,3,3,3,3,2,2,4,4,3,4,4,2,1 - not at all,3,2,2,2,4,3,2,2,2,4,7.0,5 - completely,1 - not at all,1 - not at all,5 - completely,7.0,4,6.0,3,1 - not at all,6.0,6.0,3,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,4,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,4,5,5,5,5,3,5,5,3,3,3,3,b,b,b,c,b,c,a,b,b,a,a,a,a,b,c,a,a,a,,a,a,4,4,5,4,5,3,3,5,1 - totally disagree,1 - totally disagree,"No, I wish to end my participation.",0.0,3.0,2.0,4.0,4.0,2.0,3.0,2.25,2.25,2.6666666666666665,4.0,3.0,2.0,3.0,5.0,5.0,2.0,4.041666666666666
94,158645f0-bde3-11eb-88c5-81eb75b7b8ea,2021-05-26 08:57:03,2021-05-26 09:20:15,1392.0,"I have read the above, I agree and I am interested in participating in the research.",woman,66.0,Košice IV,high school,,4,1 - religion is not important to me at all,divorced,2.0,3.3333333333333335,4.666666666666667,3.5,4.5,4.333333333333333,4.0,3.5,3.6666666666666665,3.6666666666666665,3.016666666666666,5.285714285714286,2.7142857142857144,3.75,5.0,1.25,5.0,1.6666666666666667,5.0,2.4,2.3636363636363638,2.0,1.4,neutral,totally agree,2,totally agree,totally agree,neutral,4,2,totally agree,totally agree,4,4,totally agree,4,4,4,totally agree,4,totally agree,neutral,neutral,totally agree,4,4,totally agree,neutral,totally agree,4,4,4,4,4,3,3,4,2,5 - completely,5 - completely,4,4,4,2,4,4,3,4,3,5 - completely,3,5 - completely,1 - not at all,4,3,2,1 - not at all,4,3,1 - not at all,4,4,1 - not at all,4,1 - not at all,4,4,2,3,4,3,2,3,3,4,6.0,6.0,2,1 - not at all,6.0,3,6.0,5 - completely,2,2,2,4,6.0,5 - completely,5,3,5,2,5,5,5,5,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,4,5,6,2,2,1 - I don’t feel any threat at all,5,5,5,b,c,a,c,c,c,a,b,c,c,b,b,a,c,c,c,a,c,a,b,b,5,1 - totally disagree,2,1 - totally disagree,2,1 - totally disagree,5,1 - totally disagree,4,4,"No, I wish to end my participation.",0.0,4.0,2.0,4.0,4.0,2.0,3.2,1.5,3.5,4.0,3.5,2.4,1.0,1.0,2.0,2.0,2.0,1.4583333333333335
